0.01405205,0.0369975,-0.9992166
-0.07963668,0.5176908,-0.8518534
-0.03468696,0.3258347,-0.9447902
-0.02246996,0.2964033,-0.9547985
-0.2003232,0.7112882,-0.6737506
0.006083896,0.9444662,-0.3285523
-0.04654526,0.6794711,-0.7322244
0.04016018,0.9322946,-0.3594635
0.06212571,0.8984638,-0.4346299
0.08260129,0.6591718,-0.7474421
0.05518863,0.4394013,-0.896594
0.03878969,0.2320333,-0.9719341
0.06086637,0.4834322,-0.8732632
0.08605547,0.6833662,-0.7249862
0.1063478,0.8368509,-0.5370015
0.1040483,0.8191517,-0.5640607
0.1022206,0.8059088,-0.5831483
0.1101378,0.8786528,-0.4645846
0.1044755,0.8991554,-0.4249759
0.1090174,0.8973464,-0.42765
0.01751737,0.9397361,-0.3414516
0.03373112,0.924799,-0.3789577
0.02762048,0.8873563,-0.4602563
0.03912143,0.8731113,-0.4859487
0.09412186,0.90864,-0.4068347
0.08776347,0.9091204,-0.4071825
0.07541617,0.9169959,-0.3917027
0.06863912,0.9127951,-0.4026087
0.056293,0.9239892,-0.3782527
0.04469329,0.9301248,-0.3645138
0.1098855,0.869294,-0.4819264
0.09542095,0.849925,-0.5181914
0.07013153,0.8328252,-0.5490754
0.05357721,0.7694825,-0.6364166
0.03131996,0.7336358,-0.6788207
0.01895816,0.6471429,-0.7621329
0.005107708,0.6203886,-0.784278
0.000880894,0.5434231,-0.8394585
-0.006117398,0.5319103,-0.8467786
-0.005947025,0.4539256,-0.8910198
-0.01042676,0.4299058,-0.9028136
-0.0663176,0.7197767,-0.6910307
-0.053868,0.6690789,-0.7412366
-0.04694179,0.5823075,-0.8116122
-0.1006667,0.8951853,-0.4341768
-0.09820387,0.9207864,-0.3775029
-0.07810553,0.8872592,-0.4546105
-0.07463507,0.9148194,-0.3969069
-0.05445104,0.8788399,-0.4739995
-0.04959164,0.9080137,-0.4159949
-0.0624751,0.9631305,-0.26168
-0.06624776,0.952189,-0.2982404
-0.08031325,0.966113,-0.245307
-0.08361398,0.954909,-0.2848817
-0.09619389,0.9681735,-0.2310559
-0.08039416,0.7924349,-0.6046352
-0.08076413,0.8230315,-0.5622244
-0.05960702,0.7639205,-0.6425515
-0.05949379,0.8035749,-0.5922228
-0.04229537,0.7643065,-0.6434645
-0.04074885,0.8116488,-0.5827228
-0.02479103,0.8047187,-0.5931384
-0.02954143,0.870429,-0.4914069
-0.02292232,0.9007281,-0.433778
-0.007159765,0.9476213,-0.3193158
-0.05339632,0.9609733,-0.2714391
-0.04402398,0.9583668,-0.2821259
-0.02967624,0.9431124,-0.3311468
-0.02522195,0.953915,-0.2990151
-0.01742592,0.95133,-0.307681
-0.1694619,0.7005027,-0.6932378
-0.1953504,0.7401056,-0.643492
-0.2152423,0.7813455,-0.585807
-0.2085517,0.8098547,-0.5483078
-0.154132,0.9747546,-0.1615452
-0.1478269,0.9750016,-0.165889
-0.1395696,0.971414,-0.1920291
-0.1282612,0.9756569,-0.1778842
-0.120892,0.9754283,-0.1841866
-0.1503264,0.8699932,-0.4695891
-0.1741793,0.9115435,-0.3724916
-0.1666085,0.9299624,-0.327737
-0.2474024,0.9246086,-0.2896393
-0.2359551,0.935516,-0.2629353
-0.2140902,0.9596009,-0.1825692
-0.2056218,0.9556422,-0.2108734
-0.2148709,0.9428387,-0.2547268
-0.2011967,0.9270506,-0.3163812
-0.242847,0.894104,-0.3763022
-0.2444499,0.900825,-0.3588296
-0.0917778,0.617508,-0.7811919
-0.1182364,0.6976727,-0.7065925
-0.1244593,0.7735091,-0.6214447
-0.1459125,0.8145357,-0.5614634
-0.1580194,0.8576673,-0.4893227
-0.1888821,0.8808852,-0.4340101
-0.2084363,0.9098853,-0.3586961
-0.2337255,0.9123769,-0.3360665
-0.2476394,0.9189084,-0.3070538
-0.1963262,0.9631875,-0.1836459
-0.1935222,0.9640962,-0.1818454
-0.181171,0.9572641,-0.2254385
-0.1719729,0.9679751,-0.1828919
-0.1636731,0.9654026,-0.2029998
-0.16593,0.9735447,-0.1570919
-0.160031,0.9741845,-0.1592316
-0.2253325,0.8214809,-0.5238266
-0.2287146,0.8369982,-0.4971153
-0.2328119,0.8547472,-0.4639028
0.004889033,0.0283832,-0.9995852
0.005765905,0.05335505,-0.9985589
0.008426643,0.02497171,-0.9996526
0.008844523,0.04713293,-0.9988495
0.0106214,0.0221612,-0.999698
0.01221151,0.0221612,-0.9996798
-0.01498481,0.2765273,-0.9608892
-0.02179662,0.3134597,-0.9493513
-0.02914702,0.3827972,-0.9233725
-0.03081988,0.335847,-0.9414122
-0.04053767,0.4097223,-0.9113091
